UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Failure Type,Machine failure
8469,H37882,H,298.6,309.7,1263,39.1,66,0,0,0,0,0,No Failure,0
8470,M23329,M,298.6,309.7,1080,64.1,71,0,0,0,0,0,No Failure,0
8471,L55650,L,298.7,309.9,1264,38.0,74,0,0,0,0,0,No Failure,0
8472,L55651,L,298.6,309.8,1132,46.4,76,0,0,0,0,0,No Failure,0
8473,L55652,L,298.5,309.7,1434,37.8,78,0,0,0,0,0,No Failure,0
8474,M23333,M,298.6,309.8,1230,43.1,80,0,0,0,0,0,No Failure,0
8475,M23334,M,298.5,309.7,1323,44.6,83,0,0,0,0,0,No Failure,0
8476,M23335,M,298.5,309.7,1357,37.7,86,0,0,0,0,0,No Failure,0
8477,L55656,L,298.5,309.6,1385,32.2,89,0,0,0,0,0,No Failure,0
8478,H37891,H,298.5,309.6,1379,33.5,91,0,0,0,0,0,No Failure,0
8479,M23338,M,298.5,309.7,1154,60.8,96,0,0,0,0,0,No Failure,0
8480,L55659,L,298.6,309.7,1427,33.4,99,0,0,0,0,0,No Failure,0
8481,L55660,L,298.4,309.6,1277,35.6,101,0,0,0,0,0,No Failure,0
8482,M23341,M,298.3,309.4,1395,29.0,103,0,0,0,0,0,No Failure,0
8483,L55662,L,298.4,309.5,1320,38.1,106,0,0,0,0,0,No Failure,0
8484,L55663,L,298.3,309.4,1418,31.5,108,0,0,0,0,0,No Failure,0
8485,L55664,L,298.4,309.5,1197,50.3,110,0,0,0,0,0,No Failure,0
8486,L55665,L,298.4,309.5,1250,47.9,112,0,0,0,0,0,No Failure,0
8487,M23346,M,298.5,309.5,1301,40.2,114,0,0,0,0,0,No Failure,0
8488,L55667,L,298.4,309.4,1192,50.1,117,0,0,0,0,0,No Failure,0
8489,L55668,L,298.4,309.4,1185,43.2,119,0,0,0,0,0,No Failure,0
8490,L55669,L,298.4,309.4,1261,46.3,121,0,0,0,0,0,No Failure,0
8491,M23350,M,298.5,309.6,1164,58.7,123,0,0,0,0,0,No Failure,0
8492,L55671,L,298.5,309.5,1379,38.6,126,0,0,0,0,0,No Failure,0
8493,M23352,M,298.4,309.5,1314,38.8,128,0,0,0,0,0,No Failure,0
8494,M23353,M,298.3,309.5,1360,36.9,131,0,0,0,0,0,No Failure,0
8495,L55674,L,298.3,309.5,1342,36.7,134,0,0,0,0,0,No Failure,0
8496,L55675,L,298.3,309.4,1468,27.1,136,0,0,0,0,0,No Failure,0
8497,M23356,M,298.3,309.4,1616,22.6,138,0,0,0,0,0,No Failure,0
8498,M23357,M,298.3,309.4,1309,34.2,141,0,0,0,0,0,No Failure,0
8499,L55678,L,298.4,309.6,1279,37.8,144,0,0,0,0,0,No Failure,0
8500,L55679,L,298.4,309.6,1455,30.2,146,0,0,0,0,0,No Failure,0
8501,L55680,L,298.3,309.5,1511,30.3,148,0,0,0,0,0,No Failure,0
8502,L55681,L,298.4,309.7,1381,34.6,150,0,0,0,0,0,No Failure,0
8503,H37916,H,298.6,309.8,1079,55.9,152,0,0,0,0,0,No Failure,0
8504,L55683,L,298.5,309.8,1268,40.9,157,0,0,0,0,0,No Failure,0
8505,L55684,L,298.4,309.7,1219,41.3,159,0,0,0,0,0,No Failure,0
8506,L55685,L,298.4,309.7,1330,38.6,161,0,0,0,0,0,No Failure,0
8507,L55686,L,298.4,309.6,1510,27.3,163,0,0,0,0,0,No Failure,0
8508,L55687,L,298.4,309.7,1318,39.8,165,0,0,0,0,0,No Failure,0
8509,M23368,M,298.4,309.7,1479,33.3,167,0,0,0,0,0,No Failure,0
8510,M23369,M,298.4,309.7,1670,22.5,170,0,0,0,0,0,No Failure,0
8511,L55690,L,298.3,309.7,1284,44.3,173,0,0,0,0,0,No Failure,0
8512,L55691,L,298.4,309.7,1257,44.2,175,0,0,0,0,0,No Failure,0
8513,H37926,H,298.3,309.6,1346,36.2,177,0,0,0,0,0,No Failure,0
8514,M23373,M,298.2,309.5,1278,36.5,182,0,0,0,0,0,No Failure,0
8515,L55694,L,298.2,309.4,1247,47.1,185,0,0,0,0,0,No Failure,0
8516,L55695,L,298.2,309.4,1243,45.4,187,0,0,0,0,0,No Failure,0
8517,L55696,L,298.3,309.6,1327,30.9,189,0,0,0,0,0,No Failure,0
8518,M23377,M,298.3,309.6,1269,54.8,191,0,0,0,0,0,No Failure,0
8519,M23378,M,298.3,309.6,1481,27.1,194,0,0,0,0,0,No Failure,0
8520,L55699,L,298.3,309.6,1220,44.1,197,0,0,0,0,0,No Failure,0
8521,M23380,M,298.3,309.5,1343,49.9,199,0,0,0,0,0,No Failure,0
8522,L55701,L,298.4,309.5,1176,50.4,202,1,0,0,0,0,TWF,1
8523,H37936,H,298.3,309.4,1431,29.8,0,0,0,0,0,0,No Failure,0
8524,H37937,H,298.3,309.3,1329,41.7,5,0,0,0,0,0,No Failure,0
8525,L55704,L,298.3,309.4,1268,46.2,10,0,0,0,0,0,No Failure,0
8526,L55705,L,298.3,309.4,1178,52.3,12,0,0,0,0,0,No Failure,0
8527,L55706,L,298.3,309.3,1201,51.9,14,0,0,0,0,0,No Failure,0
8528,L55707,L,298.4,309.3,1331,37.4,16,0,0,0,0,0,No Failure,0
8529,L55708,L,298.4,309.3,1312,35.8,18,0,0,0,0,0,No Failure,0
8530,M23389,M,298.5,309.4,1322,47.4,20,0,0,0,0,0,No Failure,0
8531,M23390,M,298.5,309.3,1415,31.8,23,0,0,0,0,0,No Failure,0
8532,L55711,L,298.6,309.3,1249,46.5,26,0,0,0,0,0,No Failure,0
8533,L55712,L,298.6,309.4,1115,55.5,28,0,0,0,0,0,No Failure,0
8534,M23393,M,298.6,309.4,1265,41.1,30,0,0,0,0,0,No Failure,0
8535,M23394,M,298.6,309.5,1204,43.3,33,0,0,0,0,0,No Failure,0
8536,L55715,L,298.6,309.5,1347,44.8,36,0,0,0,0,0,No Failure,0
8537,M23396,M,298.6,309.5,1226,45.4,38,0,0,0,0,0,No Failure,0
8538,L55717,L,298.6,309.5,1530,30.2,41,0,0,0,0,0,No Failure,0
8539,L55718,L,298.5,309.4,1348,37.7,43,0,0,0,0,0,No Failure,0
8540,L55719,L,298.5,309.4,1317,40.2,45,0,0,0,0,0,No Failure,0
8541,L55720,L,298.6,309.5,1487,29.3,47,0,0,0,0,0,No Failure,0
8542,L55721,L,298.5,309.5,1538,25.2,49,0,0,0,0,0,No Failure,0
8543,H37956,H,298.4,309.4,1312,35.3,51,0,0,0,0,0,No Failure,0
8544,M23403,M,298.5,309.4,1165,48.7,56,0,0,0,0,0,No Failure,0
8545,H37958,H,298.5,309.4,1811,21.0,59,0,0,0,0,0,No Failure,0
8546,L55725,L,298.4,309.3,1606,27.6,64,0,0,0,0,0,No Failure,0
8547,L55726,L,298.4,309.3,1516,28.4,66,0,0,0,0,0,No Failure,0
8548,M23407,M,298.4,309.4,1466,24.3,68,0,0,0,0,0,No Failure,0
8549,L55728,L,298.5,309.4,1378,36.3,71,0,0,0,0,0,No Failure,0
8550,L55729,L,298.3,309.3,1358,37.2,73,0,0,0,0,0,No Failure,0
8551,L55730,L,298.3,309.2,1256,45.5,75,0,0,0,0,0,No Failure,0
8552,M23411,M,298.2,309.1,1257,49.0,77,0,0,0,0,0,No Failure,0
8553,L55732,L,298.2,309.1,1267,44.5,80,0,0,0,0,0,No Failure,0
8554,M23413,M,298.1,309.0,1461,38.2,82,0,0,0,0,0,No Failure,0
8555,L55734,L,298.1,309.0,1392,33.9,85,0,0,0,0,0,No Failure,0
8556,L55735,L,298.2,309.0,1396,37.2,87,0,0,0,0,0,No Failure,0
8557,L55736,L,298.2,309.0,1289,40.6,89,0,0,0,0,0,No Failure,0
8558,L55737,L,298.3,309.0,1271,48.3,91,0,0,0,0,0,No Failure,0
8559,M23418,M,298.3,309.0,1305,41.3,93,0,0,0,0,0,No Failure,0
8560,L55739,L,298.3,309.0,1319,40.0,96,0,0,0,0,0,No Failure,0
8561,L55740,L,298.3,309.0,1208,45.4,98,0,0,0,0,0,No Failure,0
8562,L55741,L,298.2,308.9,1132,44.4,100,0,0,0,0,0,No Failure,0
8563,L55742,L,298.1,308.9,1151,52.4,102,0,0,0,0,0,No Failure,0
8564,L55743,L,298.0,308.9,1300,36.7,104,0,0,0,0,0,No Failure,0
8565,M23424,M,298.0,308.7,1414,30.7,106,0,0,0,0,0,No Failure,0
8566,L55745,L,298.0,308.8,1289,36.5,109,0,0,0,0,0,No Failure,0
8567,M23426,M,297.9,308.7,1551,26.6,111,0,0,0,0,0,No Failure,0
8568,L55747,L,298.0,308.7,1311,45.8,114,0,0,0,0,0,No Failure,0
8569,L55748,L,297.9,308.6,1491,29.6,116,0,0,0,0,0,No Failure,0
8570,L55749,L,297.9,308.6,1557,27.5,118,0,0,0,0,0,No Failure,0
8571,H37984,H,297.9,308.7,1345,35.9,120,0,0,0,0,0,No Failure,0
8572,L55751,L,297.9,308.6,2062,15.7,125,0,0,1,0,0,PWF,1
8573,M23432,M,297.7,308.5,1359,35.2,127,0,0,0,0,0,No Failure,0
8574,L55753,L,297.6,308.4,1426,32.4,130,0,0,0,0,0,No Failure,0
8575,L55754,L,297.6,308.3,1224,53.9,132,0,0,0,0,0,No Failure,0
8576,M23435,M,297.6,308.3,1448,29.1,134,0,0,0,0,0,No Failure,0
8577,L55756,L,297.6,308.3,1323,39.5,137,0,0,0,0,0,No Failure,0
8578,L55757,L,297.6,308.3,1302,43.2,139,0,0,0,0,0,No Failure,0
8579,L55758,L,297.5,308.2,1289,40.7,141,0,0,0,0,0,No Failure,0
8580,M23439,M,297.4,308.1,1420,31.2,143,0,0,0,0,0,No Failure,0
8581,L55760,L,297.5,308.1,1431,30.6,146,0,0,0,0,0,No Failure,0
8582,M23441,M,297.5,308.0,1229,45.8,148,0,0,0,0,0,No Failure,0
8583,M23442,M,297.5,308.1,1134,72.0,151,0,0,0,0,0,No Failure,0
8584,L55763,L,297.4,308.0,1223,38.0,154,0,0,0,0,0,No Failure,0
8585,L55764,L,297.4,307.9,1190,47.7,156,0,0,0,0,0,No Failure,0
8586,M23445,M,297.4,307.9,1138,48.5,158,0,0,0,0,0,No Failure,0
8587,H38000,H,297.3,307.9,1261,37.5,161,0,0,0,0,0,No Failure,0
8588,M23447,M,297.4,307.9,1427,34.3,166,0,0,0,0,0,No Failure,0
8589,L55768,L,297.3,307.8,1185,44.4,169,0,0,0,0,0,No Failure,0
8590,M23449,M,297.3,307.8,1338,48.0,171,0,0,0,0,0,No Failure,0
8591,L55770,L,297.4,307.9,1357,35.5,174,0,0,0,0,0,No Failure,0
8592,L55771,L,297.4,307.9,1406,33.4,176,0,0,0,0,0,No Failure,0
8593,M23452,M,297.5,308.0,1230,44.5,178,0,0,0,0,0,No Failure,0
8594,M23453,M,297.4,308.0,1401,34.6,181,0,0,0,0,0,No Failure,0
8595,L55774,L,297.4,308.0,1156,51.9,184,0,0,0,0,0,No Failure,0
8596,M23455,M,297.5,308.2,1424,30.9,186,0,0,0,0,0,No Failure,0
8597,L55776,L,297.5,308.2,1127,56.5,189,0,0,0,0,0,No Failure,0
8598,L55777,L,297.6,308.3,1210,47.0,191,0,0,0,0,0,No Failure,0
8599,L55778,L,297.6,308.3,1278,42.3,193,0,0,0,0,0,No Failure,0
8600,L55779,L,297.6,308.4,1260,40.3,195,0,0,0,0,0,No Failure,0
8601,L55780,L,297.5,308.3,1235,40.3,197,0,0,0,0,0,No Failure,0
8602,H38015,H,297.4,308.2,1159,46.9,199,0,0,0,0,0,No Failure,0
8603,L55782,L,297.4,308.1,1529,31.7,204,1,0,0,0,0,TWF,1
8604,H38017,H,297.3,308.0,1184,49.1,206,1,0,0,0,0,TWF,1
8605,L55784,L,297.4,308.2,1097,52.1,211,1,0,0,0,0,TWF,1
8606,L55785,L,297.5,308.4,1433,33.3,213,1,0,0,0,0,TWF,1
8607,M23466,M,297.5,308.4,1305,37.2,215,1,0,0,0,0,TWF,1
8608,L55787,L,297.5,308.4,1233,50.0,218,1,0,0,0,0,TWF,1
8609,L55788,L,297.4,308.4,1169,50.6,220,1,0,0,1,0,TWF,1
8610,L55789,L,297.4,308.3,1275,40.5,222,1,0,0,0,0,TWF,1
8611,L55790,L,297.4,308.3,1361,38.3,0,0,0,0,0,0,No Failure,0
8612,L55791,L,297.4,308.3,1272,45.5,2,0,0,0,0,0,No Failure,0
8613,L55792,L,297.5,308.4,1241,44.5,4,0,0,0,0,0,No Failure,0
8614,M23473,M,297.5,308.5,1201,50.5,6,0,0,0,0,0,No Failure,0
8615,L55794,L,297.5,308.5,1491,33.1,9,0,0,0,0,0,No Failure,0
8616,L55795,L,297.6,308.6,1182,47.1,11,0,0,0,0,0,No Failure,0
8617,L55796,L,297.6,308.6,1155,46.4,13,0,0,0,0,0,No Failure,0
8618,L55797,L,297.6,308.6,1329,45.3,15,0,0,0,0,0,No Failure,0
8619,L55798,L,297.7,308.7,1629,24.9,17,0,0,0,0,0,No Failure,0
8620,H38033,H,297.6,308.6,1280,39.8,19,0,0,0,0,0,No Failure,0
8621,L55800,L,297.6,308.5,1275,42.4,24,0,0,0,0,0,No Failure,0
8622,M23481,M,297.6,308.5,1231,52.6,26,0,0,0,0,0,No Failure,0
8623,L55802,L,297.5,308.3,1237,42.3,29,0,0,0,0,0,No Failure,0
8624,M23483,M,297.5,308.3,1276,45.6,31,0,0,0,0,0,No Failure,0
8625,H38038,H,297.5,308.4,1290,39.7,34,0,0,0,0,0,No Failure,0
8626,L55805,L,297.4,308.3,1432,33.5,39,0,0,0,0,0,No Failure,0
8627,L55806,L,297.4,308.2,1202,49.7,41,0,0,0,0,0,No Failure,0
8628,L55807,L,297.4,308.3,1147,45.8,43,0,0,0,0,0,No Failure,0
8629,L55808,L,297.5,308.4,1547,31.0,45,0,0,0,0,0,No Failure,0
8630,H38043,H,297.5,308.5,1357,39.1,47,0,0,0,0,0,No Failure,0
8631,L55810,L,297.4,308.4,1171,57.4,52,0,0,0,0,0,No Failure,0
8632,H38045,H,297.3,308.3,1306,37.0,54,0,0,0,0,0,No Failure,0
8633,L55812,L,297.3,308.3,1390,35.5,59,0,0,0,0,0,No Failure,0
8634,L55813,L,297.4,308.3,1136,53.7,61,0,0,0,0,0,No Failure,0
8635,L55814,L,297.3,308.3,1211,43.2,63,0,0,0,0,0,No Failure,0
8636,L55815,L,297.4,308.3,1504,27.3,65,0,0,0,0,0,No Failure,0
8637,L55816,L,297.5,308.4,1523,27.3,67,0,0,0,0,0,No Failure,0
8638,L55817,L,297.5,308.5,1259,39.7,69,0,0,0,0,0,No Failure,0
8639,L55818,L,297.6,308.5,1372,35.9,71,0,0,0,0,0,No Failure,0
8640,L55819,L,297.5,308.4,1184,56.0,73,0,0,0,0,0,No Failure,0
8641,L55820,L,297.6,308.6,1183,47.5,75,0,0,0,0,0,No Failure,0
8642,M23501,M,297.6,308.5,1160,48.6,77,0,0,0,0,0,No Failure,0
8643,M23502,M,297.5,308.4,1396,36.6,80,0,0,0,0,0,No Failure,0
8644,L55823,L,297.5,308.5,1248,54.3,83,0,0,0,0,0,No Failure,0
8645,M23504,M,297.6,308.5,1243,38.2,85,0,0,0,0,0,No Failure,0
8646,M23505,M,297.6,308.6,1292,35.5,88,0,0,0,0,0,No Failure,0
8647,L55826,L,297.5,308.6,1297,43.9,91,0,0,0,0,0,No Failure,0
8648,L55827,L,297.5,308.5,1330,38.5,93,0,0,0,0,0,No Failure,0
8649,M23508,M,297.4,308.4,1278,46.2,95,0,0,0,0,0,No Failure,0
8650,L55829,L,297.4,308.4,1128,61.8,98,0,0,0,0,0,No Failure,0
8651,H38064,H,297.4,308.3,1571,27.4,100,0,0,0,0,0,No Failure,0
8652,M23511,M,297.4,308.4,1364,35.0,105,0,0,0,0,0,No Failure,0
8653,H38066,H,297.3,308.3,1261,41.5,108,0,0,0,0,0,No Failure,0
8654,M23513,M,297.4,308.3,1135,57.9,113,0,0,0,0,0,No Failure,0
8655,M23514,M,297.4,308.4,1241,46.8,116,0,0,0,0,0,No Failure,0
8656,L55835,L,297.3,308.3,1068,60.6,119,0,0,0,0,0,No Failure,0
8657,M23516,M,297.3,308.3,1497,27.4,121,0,0,0,0,0,No Failure,0
8658,L55837,L,297.4,308.4,1221,46.0,124,0,0,0,0,0,No Failure,0
8659,L55838,L,297.4,308.5,1296,36.4,126,0,0,0,0,0,No Failure,0
8660,L55839,L,297.5,308.5,1175,55.6,128,0,0,0,0,0,No Failure,0
8661,L55840,L,297.4,308.5,1095,52.1,130,0,0,0,0,0,No Failure,0
8662,L55841,L,297.4,308.5,1443,33.8,132,0,0,0,0,0,No Failure,0
8663,L55842,L,297.5,308.6,1314,36.9,134,0,0,0,0,0,No Failure,0
8664,L55843,L,297.5,308.6,1471,29.4,136,0,0,0,0,0,No Failure,0
8665,H38078,H,297.5,308.6,1155,58.9,138,0,0,0,0,0,No Failure,0
8666,L55845,L,297.6,308.7,1165,50.6,143,0,0,0,0,0,No Failure,0
8667,L55846,L,297.5,308.7,1207,42.5,145,0,0,0,0,0,No Failure,0
8668,M23527,M,297.5,308.8,1255,46.1,147,0,0,0,0,0,No Failure,0
8669,L55848,L,297.5,308.8,1302,45.9,150,0,0,0,0,0,No Failure,0
8670,M23529,M,297.5,308.8,1271,52.3,152,0,0,0,0,0,No Failure,0
8671,L55850,L,297.5,308.9,1381,30.4,155,0,0,0,0,0,No Failure,0
8672,L55851,L,297.5,308.8,1330,37.8,157,0,0,0,0,0,No Failure,0
8673,L55852,L,297.5,308.8,1112,50.3,159,0,0,0,0,0,No Failure,0
8674,L55853,L,297.4,308.6,1294,42.6,161,0,0,0,0,0,No Failure,0
8675,M23534,M,297.4,308.6,1328,29.1,163,0,0,0,0,0,No Failure,0
8676,H38089,H,297.3,308.6,1488,29.4,166,0,0,0,0,0,No Failure,0
8677,M23536,M,297.3,308.5,1320,42.4,171,0,0,0,0,0,No Failure,0
8678,M23537,M,297.3,308.5,1464,28.9,174,0,0,0,0,0,No Failure,0
8679,L55858,L,297.3,308.5,1314,44.5,177,0,0,0,0,0,No Failure,0
8680,L55859,L,297.3,308.5,1256,54.2,179,0,0,0,0,0,No Failure,0
8681,L55860,L,297.2,308.5,1294,39.6,181,0,0,0,0,0,No Failure,0
8682,L55861,L,297.2,308.4,1405,30.0,183,0,0,0,0,0,No Failure,0
8683,M23542,M,297.2,308.5,1153,46.5,185,0,0,0,0,0,No Failure,0
8684,L55863,L,297.2,308.5,1247,47.9,188,0,0,0,0,0,No Failure,0
8685,L55864,L,297.2,308.5,1388,40.4,190,0,0,0,0,0,No Failure,0
8686,H38099,H,297.2,308.5,1324,41.4,192,0,0,0,0,0,No Failure,0
8687,M23546,M,297.2,308.5,1411,31.6,197,0,0,0,0,0,No Failure,0
8688,M23547,M,297.2,308.5,1404,34.9,200,1,0,0,0,0,TWF,1
8689,L55868,L,297.1,308.5,1283,46.9,203,1,0,0,0,0,TWF,1
8690,L55869,L,297.1,308.4,1343,39.6,205,1,0,0,0,0,TWF,1
8691,L55870,L,297.1,308.5,1123,44.4,207,1,0,0,0,0,TWF,1
8692,L55871,L,297.1,308.5,1355,36.2,0,0,0,0,0,0,No Failure,0
8693,L55872,L,297.1,308.4,1383,31.9,2,0,0,0,0,0,No Failure,0
8694,M23553,M,297.2,308.5,1384,40.0,4,0,0,0,0,0,No Failure,0
8695,L55874,L,297.2,308.5,1566,25.8,7,0,0,0,0,0,No Failure,0
8696,M23555,M,297.2,308.6,1298,44.4,9,0,0,0,0,0,No Failure,0
8697,L55876,L,297.2,308.6,1213,49.8,12,0,0,0,0,0,No Failure,0
8698,L55877,L,297.3,308.6,1305,33.5,14,0,0,0,0,0,No Failure,0
8699,H38112,H,297.3,308.7,1238,46.2,16,0,0,0,0,0,No Failure,0
8700,M23559,M,297.3,308.7,1455,34.1,21,0,0,0,0,0,No Failure,0
8701,M23560,M,297.3,308.7,1251,43.8,24,0,0,0,0,0,No Failure,0
8702,M23561,M,297.3,308.7,1266,38.4,27,0,0,0,0,0,No Failure,0
8703,L55882,L,297.2,308.6,1574,23.0,30,0,0,0,0,0,No Failure,0
8704,M23563,M,297.2,308.6,1084,51.3,32,0,0,0,0,0,No Failure,0
8705,L55884,L,297.1,308.5,1225,40.0,35,0,0,0,0,0,No Failure,0
8706,L55885,L,297.2,308.6,1237,52.4,37,0,0,0,0,0,No Failure,0
8707,L55886,L,297.2,308.6,1135,53.0,39,0,0,0,0,0,No Failure,0
8708,L55887,L,297.2,308.5,1271,41.7,41,0,0,0,0,0,No Failure,0
8709,M23568,M,297.2,308.5,1164,54.0,43,0,0,0,0,0,No Failure,0
8710,L55889,L,297.1,308.5,1378,35.6,46,0,0,0,0,0,No Failure,0
8711,L55890,L,297.1,308.5,1512,32.1,48,0,0,0,0,0,No Failure,0
8712,L55891,L,297.1,308.5,1533,28.7,50,0,0,0,0,0,No Failure,0
8713,L55892,L,297.2,308.6,1452,32.1,52,0,0,0,0,0,No Failure,0
8714,L55893,L,297.2,308.6,1717,24.1,54,0,0,0,0,0,No Failure,0
8715,M23574,M,297.2,308.6,1244,41.1,56,0,0,0,0,0,No Failure,0
8716,L55895,L,297.1,308.6,1242,37.1,59,0,0,0,0,0,No Failure,0
8717,M23576,M,297.1,308.6,1517,31.3,61,0,0,0,0,0,No Failure,0
8718,L55897,L,297.1,308.7,1274,42.3,64,0,0,0,0,0,No Failure,0
8719,L55898,L,297.2,308.7,1309,39.3,66,0,0,0,0,0,No Failure,0
8720,L55899,L,297.2,308.8,1251,43.1,68,0,0,0,0,0,No Failure,0
8721,L55900,L,297.3,308.8,1354,36.1,70,0,0,0,0,0,No Failure,0
8722,L55901,L,297.2,308.7,1469,30.7,72,0,0,0,0,0,No Failure,0
8723,L55902,L,297.2,308.6,1166,50.4,74,0,0,0,0,0,No Failure,0
8724,L55903,L,297.2,308.6,1378,34.4,76,0,0,0,0,0,No Failure,0
8725,M23584,M,297.2,308.6,1313,39.0,78,0,0,0,0,0,No Failure,0
8726,M23585,M,297.1,308.5,1315,42.1,81,0,0,0,0,0,No Failure,0
8727,L55906,L,297.2,308.6,1362,33.0,84,0,0,0,0,0,No Failure,0
8728,L55907,L,297.2,308.7,1301,38.5,86,0,0,0,0,0,No Failure,0
8729,M23588,M,297.2,308.7,1198,38.1,88,0,0,0,0,0,No Failure,0
8730,L55909,L,297.3,308.7,1152,53.8,91,0,0,0,0,0,No Failure,0
8731,H38144,H,297.3,308.7,1369,33.9,93,0,0,0,0,0,No Failure,0
8732,H38145,H,297.2,308.6,1286,46.6,98,0,0,0,0,0,No Failure,0
8733,L55912,L,297.2,308.6,1664,23.6,103,0,0,0,0,0,No Failure,0
8734,M23593,M,297.3,308.7,1247,44.5,105,0,0,0,0,0,No Failure,0
8735,L55914,L,297.2,308.6,1192,41.5,108,0,0,0,0,0,No Failure,0
8736,L55915,L,297.3,308.6,1158,47.6,110,0,0,0,0,0,No Failure,0
8737,L55916,L,297.3,308.7,1291,40.2,112,0,0,0,0,0,No Failure,0
8738,L55917,L,297.3,308.7,1356,36.7,114,0,0,0,0,0,No Failure,0
8739,L55918,L,297.3,308.7,1331,36.7,116,0,0,0,0,0,No Failure,0
8740,H38153,H,297.4,308.7,1229,37.6,118,0,0,0,0,0,No Failure,0
8741,M23600,M,297.4,308.8,1373,33.9,123,0,0,0,0,0,No Failure,0
8742,L55921,L,297.4,308.8,1338,41.2,126,0,0,0,0,0,No Failure,0
8743,L55922,L,297.4,308.8,1267,39.0,128,0,0,0,0,0,No Failure,0
8744,H38157,H,297.4,308.7,1123,51.1,130,0,0,0,0,0,No Failure,0
8745,M23604,M,297.4,308.7,1598,23.0,135,0,0,0,0,0,No Failure,0
8746,L55925,L,297.4,308.6,1211,46.3,138,0,0,0,0,0,No Failure,0
8747,L55926,L,297.3,308.5,1328,44.5,140,0,0,0,0,0,No Failure,0
8748,L55927,L,297.3,308.5,1304,42.0,142,0,0,0,0,0,No Failure,0
8749,L55928,L,297.3,308.5,1184,39.6,144,0,0,0,0,0,No Failure,0
8750,L55929,L,297.2,308.4,1477,26.4,146,0,0,0,0,0,No Failure,0
8751,L55930,L,297.3,308.5,1564,30.8,148,0,0,0,0,0,No Failure,0
8752,M23611,M,297.4,308.5,1272,42.0,150,0,0,0,0,0,No Failure,0
8753,M23612,M,297.4,308.5,1265,55.9,153,0,0,0,0,0,No Failure,0
8754,M23613,M,297.4,308.6,1457,33.1,156,0,0,0,0,0,No Failure,0
8755,L55934,L,297.4,308.6,1435,30.5,159,0,0,0,0,0,No Failure,0
8756,M23615,M,297.4,308.7,1382,31.9,161,0,0,0,0,0,No Failure,0
8757,L55936,L,297.5,308.7,1561,26.2,164,0,0,0,0,0,No Failure,0
8758,L55937,L,297.5,308.8,1387,34.9,166,0,0,0,0,0,No Failure,0
8759,M23618,M,297.5,308.7,1246,53.0,168,0,0,0,0,0,No Failure,0
8760,M23619,M,297.5,308.7,1152,53.0,171,0,0,0,0,0,No Failure,0
8761,M23620,M,297.4,308.7,1192,46.4,174,0,0,0,0,0,No Failure,0
8762,L55941,L,297.5,308.8,1217,49.8,177,0,0,0,0,0,No Failure,0
8763,H38176,H,297.5,308.8,1624,24.0,179,0,0,0,0,0,No Failure,0
8764,L55943,L,297.5,308.8,1403,36.7,184,0,0,0,0,0,No Failure,0
8765,L55944,L,297.4,308.8,1420,33.4,186,0,0,0,0,0,No Failure,0
8766,L55945,L,297.4,308.8,1153,49.4,188,0,0,0,0,0,No Failure,0
8767,L55946,L,297.5,308.8,1160,50.7,190,0,0,0,0,0,No Failure,0
8768,L55947,L,297.5,308.6,1180,53.5,192,0,0,0,0,0,No Failure,0
8769,M23628,M,297.5,308.7,1163,53.6,194,0,0,0,0,0,No Failure,0
8770,M23629,M,297.4,308.6,1252,41.2,197,0,0,0,0,0,No Failure,0
8771,L55950,L,297.4,308.6,1480,32.8,200,1,0,0,0,0,TWF,1
8772,L55951,L,297.5,308.6,1336,39.0,202,1,0,0,0,0,TWF,1
8773,L55952,L,297.5,308.6,1421,28.9,0,0,0,0,0,0,No Failure,0
8774,L55953,L,297.5,308.6,1385,37.6,2,0,0,0,0,0,No Failure,0
8775,M23634,M,297.6,308.7,1208,51.5,4,0,0,0,0,0,No Failure,0
8776,H38189,H,297.5,308.6,1336,38.7,7,0,0,0,0,0,No Failure,0
8777,L55956,L,297.5,308.6,1152,52.6,12,0,0,0,0,0,No Failure,0
8778,H38191,H,297.5,308.6,1281,38.8,14,0,0,0,0,0,No Failure,0
8779,L55958,L,297.5,308.7,1254,45.0,19,0,0,0,0,0,No Failure,0
8780,M23639,M,297.5,308.6,1149,51.5,21,0,0,0,0,0,No Failure,0
8781,M23640,M,297.5,308.6,1127,52.1,24,0,0,0,0,0,No Failure,0
8782,L55961,L,297.6,308.7,1352,42.3,27,0,0,0,0,0,No Failure,0
8783,L55962,L,297.5,308.7,1256,44.7,29,0,0,0,0,0,No Failure,0
8784,M23643,M,297.6,308.6,1054,45.8,31,0,0,0,0,0,No Failure,0
8785,L55964,L,297.5,308.6,1237,43.3,34,0,0,0,0,0,No Failure,0
8786,L55965,L,297.5,308.6,1494,27.1,36,0,0,0,0,0,No Failure,0
8787,L55966,L,297.5,308.5,1106,50.7,38,0,0,0,0,0,No Failure,0
8788,M23647,M,297.5,308.5,1499,30.1,40,0,0,0,0,0,No Failure,0
8789,L55968,L,297.4,308.5,1169,53.2,43,0,0,0,0,0,No Failure,0
8790,L55969,L,297.4,308.5,1271,43.9,45,0,0,0,0,0,No Failure,0
8791,L55970,L,297.4,308.5,1210,43.9,47,0,0,0,0,0,No Failure,0
